sales_record_id,week_id,week_ending_date,fiscal_year,fiscal_month,quarter,market_id,market_name,state,region,channel_id,channel_name,retailer_id,retailer_name,retailer_scope,category_id,category_name,subcategory_id,subcategory_name,manufacturer_id,manufacturer_name,brand_id,brand_name,product_id,upc,product_description,package_size,package_uom,pack_count,units_sold,base_units,incremental_units,promo_units,volume_sold,dollar_sales,base_dollar_sales,promo_dollar_sales,average_unit_price,realized_unit_price,distribution_pct,market_share_pct,is_promoted,data_source,promo_lift_pct,price_per_volume_unit,load_timestamp
FCT000536,W0005,03-19-2026,2026,5,Q2,MKT008,San Diego,CA,West,CH005,Club,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD202,980,Olay Roll-On Deodorant Original,12,OZ,5,319,319,0,0,19140,2679.6,2679.6,0,8.4,8.4,65.6,13.26,0,CIRCANA_SYNTHETIC,0,0.14,2026-09-03T10:30:00Z
FCT000537,W0032,08-20-2026,2026,5,Q2,MKT006,Philadelphia,PA,Northeast,CH002,Drug Store,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG001,Unilever,BR004-Rexona,Rexona,PROD303,759,Rexona Gel Deodorant Fresh,48,CT,5,142,111,31,31,34080,1324.56,1056.72,267.84,9.52,8.64,63.2,4.35,1,CIRCANA_SYNTHETIC,27.93,0.036,2026-09-03T10:30:00Z
FCT000538,W0003,04-09-2026,2026,11,Q4,MKT003,Chicago,IL,Midwest,CH004,E-Commerce,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG005,Colgate Palmolive,BR025-Palmolive,Palmolive,PROD303,509,Palmolive Gel Deodorant Original,48,OZ,4,85,85,0,0,16320,1583.55,1583.55,0,18.63,18.63,40.6,11.33,0,CIRCANA_SYNTHETIC,0,0.097,2026-09-03T10:30:00Z
FCT000539,W0042,07-16-2026,2026,6,Q2,MKT001,New York,NY,Northeast,CH004,E-Commerce,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR019-Brut,Brut,PROD305,841,Brut Gel Deodorant Classic,12,OZ,1,64,64,0,0,768,332.16,332.16,0,5.19,5.19,94.5,12.93,0,CIRCANA_SYNTHETIC,0,0.4325,2026-09-03T10:30:00Z
FCT000540,W0017,09-18-2025,2025,1,Q1,MKT004,Houston,TX,South,CH003,Mass Merchandiser,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG001,Unilever,BR001-Dove,Dove,PROD101,376,Dove Stick Deodorant Organic,18,OZ,3,74,74,0,0,3996,708.18,708.18,0,9.57,9.57,66.0,12.21,0,CIRCANA_SYNTHETIC,0,0.1772,2026-09-03T10:30:00Z
FCT000541,W0027,11-27-2025,2025,8,Q3,MKT002,Los Angeles,CA,West,CH002,Drug Store,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD404,848,Olay Antiperspirant Classic,12,PACK,4,317,317,0,0,15216,5455.57,5455.57,0,17.21,17.21,93.2,4.9,0,CIRCANA_SYNTHETIC,0,0.3585,2026-09-03T10:30:00Z
FCT000542,W0043,11-20-2025,2025,12,Q4,MKT005,Phoenix,AZ,West,CH001,Grocery,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG005,Colgate Palmolive,BR022-Speed-Stick,Speed,PROD003,938,Speed Aerosol Deodorant Classic,6,OZ,4,405,405,0,0,9720,1372.95,1372.95,0,3.39,3.39,21.0,3.32,0,CIRCANA_SYNTHETIC,0,0.1413,2026-09-03T10:30:00Z
FCT000543,W0021,10-02-2025,2025,5,Q2,MKT006,Philadelphia,PA,Northeast,CH002,Drug Store,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG005,Colgate Palmolive,BR025-Palmolive,Palmolive,PROD301,307,Palmolive Gel Deodorant Classic,6,CT,2,424,385,39,39,5088,9702.85,8885.8,817.05,23.08,20.95,53.9,9.35,1,CIRCANA_SYNTHETIC,10.13,1.7458,2026-09-03T10:30:00Z
FCT000544,W0010,02-12-2026,2025,2,Q1,MKT007,San Antonio,TX,South,CH002,Drug Store,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG005,Colgate Palmolive,BR021-Tom's,Tom's,PROD003,460,Tom's Aerosol Deodorant Light,4,ROLL,2,173,173,0,0,1384,1408.22,1408.22,0,8.14,8.14,55.7,8.01,0,CIRCANA_SYNTHETIC,0,1.0175,2026-09-03T10:30:00Z
FCT000545,W0033,02-26-2026,2025,9,Q3,MKT006,Philadelphia,PA,Northeast,CH004,E-Commerce,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG002,Procter & Gamble,BR009-Native,Native,PROD401,293,Native Antiperspirant Classic,18,FL OZ,1,189,77,112,112,3402,559.09,241.01,318.08,3.13,2.84,89.6,2.99,1,CIRCANA_SYNTHETIC,145.45,0.1578,2026-09-03T10:30:00Z
FCT000546,W0007,11-06-2025,2025,1,Q1,MKT009,Dallas,TX,South,CH005,Club,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG005,Colgate Palmolive,BR024-Lady-Speed-Stick,Lady,PROD403,644,Lady Antiperspirant Original,12,OZ,1,106,106,0,0,1272,2394.54,2394.54,0,22.59,22.59,63.1,3.66,0,CIRCANA_SYNTHETIC,0,1.8825,2026-09-03T10:30:00Z
FCT000547,W0047,09-04-2025,2025,12,Q4,MKT007,San Antonio,TX,South,CH004,E-Commerce,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG001,Unilever,BR002-Axe,Axe,PROD105,289,Axe Stick Deodorant Fresh,8,CT,3,355,303,52,52,8520,5872.79,5044.95,827.84,16.65,15.92,41.6,0.15,1,CIRCANA_SYNTHETIC,17.16,0.6633,2026-09-03T10:30:00Z
FCT000548,W0022,02-12-2026,2025,3,Q1,MKT003,Chicago,IL,Midwest,CH003,Mass Merchandiser,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG002,Procter & Gamble,BR007-Old Spice,Old Spice,PROD202,274,Old Spice Roll-On Deodorant Original,48,ROLL,3,391,391,0,0,56304,969.68,969.68,0,2.48,2.48,93.1,13.23,0,CIRCANA_SYNTHETIC,0,0.0172,2026-09-03T10:30:00Z
FCT000549,W0003,09-04-2025,2025,1,Q1,MKT001,New York,NY,Northeast,CH004,E-Commerce,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR016-Arm-Hammer,Arm,PROD305,459,Arm Gel Deodorant Fresh,8,CT,1,535,477,58,58,4280,2292.96,2051.1,241.86,4.3,4.17,45.2,7.41,1,CIRCANA_SYNTHETIC,12.16,0.5212,2026-09-03T10:30:00Z
FCT000550,W0046,04-09-2026,2026,9,Q3,MKT006,Philadelphia,PA,Northeast,CH004,E-Commerce,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR013-Monsavon,Monsavon,PROD303,350,Monsavon Gel Deodorant Fresh,4,CT,4,176,107,69,69,2816,3740.85,2320.83,1420.02,21.69,20.58,30.6,7.52,1,CIRCANA_SYNTHETIC,64.49,1.2862,2026-09-03T10:30:00Z
FCT000551,W0041,11-06-2025,2025,9,Q3,MKT002,Los Angeles,CA,West,CH002,Drug Store,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG001,Unilever,BR003-Degree,Degree,PROD202,382,Degree Roll-On Deodorant Light,8,FL OZ,6,632,498,134,134,30336,6197.3,4989.96,1207.34,10.02,9.01,64.2,14.18,1,CIRCANA_SYNTHETIC,26.91,0.1877,2026-09-03T10:30:00Z
FCT000552,W0051,02-12-2026,2025,10,Q4,MKT009,Dallas,TX,South,CH003,Mass Merchandiser,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG001,Unilever,BR004-Rexona,Rexona,PROD005,671,Rexona Aerosol Deodorant Organic,4,ROLL,6,225,197,28,28,5400,1203.22,1059.86,143.36,5.38,5.12,59.2,4.42,1,CIRCANA_SYNTHETIC,14.21,0.2133,2026-09-03T10:30:00Z
FCT000553,W0014,04-30-2026,2026,10,Q4,MKT002,Los Angeles,CA,West,CH003,Mass Merchandiser,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR016-Arm-Hammer,Arm,PROD303,357,Arm Gel Deodorant Organic,48,FL OZ,1,77,77,0,0,3696,916.3,916.3,0,11.9,11.9,69.5,0.11,0,CIRCANA_SYNTHETIC,0,0.2479,2026-09-03T10:30:00Z
FCT000554,W0047,06-11-2026,2026,7,Q3,MKT009,Dallas,TX,South,CH002,Drug Store,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG003,Henkel,BR012-Fa,Fa,PROD205,495,Fa Roll-On Deodorant Classic,12,OZ,4,198,198,0,0,9504,4645.08,4645.08,0,23.46,23.46,38.7,10.21,0,CIRCANA_SYNTHETIC,0,0.4888,2026-09-03T10:30:00Z
FCT000555,W0028,11-06-2025,2025,6,Q2,MKT005,Phoenix,AZ,West,CH005,Club,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD003,404,Olay Aerosol Deodorant Fresh,12,FL OZ,2,399,399,0,0,9576,4620.42,4620.42,0,11.58,11.58,35.0,4.64,0,CIRCANA_SYNTHETIC,0,0.4825,2026-09-03T10:30:00Z
FCT000556,W0029,10-30-2025,2025,6,Q2,MKT007,San Antonio,TX,South,CH004,E-Commerce,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD402,885,Olay Antiperspirant Classic,30,ROLL,4,379,289,90,90,45480,8962.19,6967.79,1994.4,24.11,22.16,88.4,0.49,1,CIRCANA_SYNTHETIC,31.14,0.1847,2026-09-03T10:30:00Z
FCT000557,W0009,12-04-2025,2025,9,Q3,MKT005,Phoenix,AZ,West,CH002,Drug Store,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG005,Colgate Palmolive,BR023-Colgate,Colgate,PROD105,959,Colgate Stick Deodorant Original,30,CT,4,270,77,193,193,32400,4430.5,1340.57,3089.93,17.41,16.01,77.2,7.82,1,CIRCANA_SYNTHETIC,250.65,0.1334,2026-09-03T10:30:00Z
FCT000558,W0037,02-05-2026,2025,12,Q4,MKT002,Los Angeles,CA,West,CH003,Mass Merchandiser,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG001,Unilever,BR003-Degree,Degree,PROD003,675,Degree Aerosol Deodorant Classic,6,PACK,6,507,492,15,15,18252,6962.55,6765.0,197.55,13.75,13.17,72.6,7.79,1,CIRCANA_SYNTHETIC,3.05,0.3658,2026-09-03T10:30:00Z
FCT000559,W0045,06-11-2026,2026,2,Q1,MKT005,Phoenix,AZ,West,CH003,Mass Merchandiser,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG004,Church & Dwight,BR020-Trojan,Trojan,PROD102,125,Trojan Stick Deodorant Fresh,8,PACK,1,50,50,0,0,400,698.0,698.0,0,13.96,13.96,38.5,1.64,0,CIRCANA_SYNTHETIC,0,1.745,2026-09-03T10:30:00Z
FCT000560,W0016,01-08-2026,2025,5,Q2,MKT002,Los Angeles,CA,West,CH003,Mass Merchandiser,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR017-Nubian,Nubian,PROD301,274,Nubian Gel Deodorant Fresh,6,ROLL,2,657,489,168,168,7884,10584.87,8132.07,2452.8,16.63,14.6,81.4,9.9,1,CIRCANA_SYNTHETIC,34.36,1.2167,2026-09-03T10:30:00Z
FCT000561,W0024,11-13-2025,2025,5,Q2,MKT005,Phoenix,AZ,West,CH003,Mass Merchandiser,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG005,Colgate Palmolive,BR024-Lady-Speed-Stick,Lady,PROD304,498,Lady Gel Deodorant Original,6,ROLL,4,425,247,178,178,10200,8330.05,5115.37,3214.68,20.71,18.06,41.3,1.89,1,CIRCANA_SYNTHETIC,72.06,0.7525,2026-09-03T10:30:00Z
FCT000562,W0047,02-12-2026,2025,5,Q2,MKT008,San Diego,CA,West,CH001,Grocery,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG002,Procter & Gamble,BR009-Native,Native,PROD005,625,Native Aerosol Deodorant Original,24,PACK,5,131,131,0,0,15720,897.35,897.35,0,6.85,6.85,87.7,7.92,0,CIRCANA_SYNTHETIC,0,0.0571,2026-09-03T10:30:00Z
FCT000563,W0051,10-02-2025,2025,11,Q4,MKT010,San Jose,CA,West,CH003,Mass Merchandiser,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG002,Procter & Gamble,BR008-Secret,Secret,PROD103,774,Secret Stick Deodorant Fresh,48,ROLL,4,268,251,17,17,51456,4235.92,3998.43,237.49,15.93,13.97,73.1,7.65,1,CIRCANA_SYNTHETIC,6.77,0.0728,2026-09-03T10:30:00Z
FCT000564,W0026,08-06-2026,2026,1,Q1,MKT010,San Jose,CA,West,CH005,Club,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG005,Colgate Palmolive,BR025-Palmolive,Palmolive,PROD103,431,Palmolive Stick Deodorant Organic,8,CT,1,486,486,0,0,3888,8407.8,8407.8,0,17.3,17.3,57.5,10.22,0,CIRCANA_SYNTHETIC,0,2.1625,2026-09-03T10:30:00Z
FCT000565,W0017,07-16-2026,2026,1,Q1,MKT007,San Antonio,TX,South,CH004,E-Commerce,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG001,Unilever,BR005-Lume,Lume,PROD002,815,Lume Aerosol Deodorant Classic,24,PACK,6,276,276,0,0,39744,5889.84,5889.84,0,21.34,21.34,89.3,4.89,0,CIRCANA_SYNTHETIC,0,0.1482,2026-09-03T10:30:00Z
FCT000566,W0029,11-06-2025,2025,5,Q2,MKT009,Dallas,TX,South,CH002,Drug Store,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG003,Henkel,BR014-Dial,Dial,PROD105,744,Dial Stick Deodorant Original,8,ROLL,5,153,153,0,0,6120,3151.8,3151.8,0,20.6,20.6,34.4,8.77,0,CIRCANA_SYNTHETIC,0,0.515,2026-09-03T10:30:00Z
FCT000567,W0005,04-09-2026,2026,3,Q1,MKT001,New York,NY,Northeast,CH003,Mass Merchandiser,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG005,Colgate Palmolive,BR025-Palmolive,Palmolive,PROD002,549,Palmolive Aerosol Deodorant Classic,48,PACK,3,200,147,53,53,28800,2032.05,1499.4,532.65,10.2,10.05,84.0,12.04,1,CIRCANA_SYNTHETIC,36.05,0.0698,2026-09-03T10:30:00Z
FCT000568,W0008,01-29-2026,2025,4,Q2,MKT002,Los Angeles,CA,West,CH002,Drug Store,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG003,Henkel,BR011-Nivea,Nivea,PROD005,499,Nivea Aerosol Deodorant Light,24,OZ,2,357,357,0,0,17136,7457.73,7457.73,0,20.89,20.89,41.7,12.44,0,CIRCANA_SYNTHETIC,0,0.4352,2026-09-03T10:30:00Z
FCT000569,W0040,01-22-2026,2025,5,Q2,MKT002,Los Angeles,CA,West,CH005,Club,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD103,531,Olay Stick Deodorant Light,6,PACK,4,380,366,14,14,9120,8948.3,8619.3,329.0,23.55,23.5,69.0,0.58,1,CIRCANA_SYNTHETIC,3.83,0.9792,2026-09-03T10:30:00Z
FCT000570,W0016,01-29-2026,2025,2,Q1,MKT003,Chicago,IL,Midwest,CH002,Drug Store,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG003,Henkel,BR011-Nivea,Nivea,PROD201,590,Nivea Roll-On Deodorant Organic,6,ROLL,5,227,227,0,0,6810,4313.0,4313.0,0,19.0,19.0,89.7,13.32,0,CIRCANA_SYNTHETIC,0,0.6333,2026-09-03T10:30:00Z
FCT000571,W0028,02-05-2026,2025,5,Q2,MKT001,New York,NY,Northeast,CH004,E-Commerce,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG002,Procter & Gamble,BR008-Secret,Secret,PROD001,855,Secret Aerosol Deodorant Original,4,OZ,2,60,60,0,0,480,857.4,857.4,0,14.29,14.29,84.5,10.26,0,CIRCANA_SYNTHETIC,0,1.7862,2026-09-03T10:30:00Z
FCT000572,W0009,07-16-2026,2026,8,Q3,MKT007,San Antonio,TX,South,CH002,Drug Store,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG004,Church & Dwight,BR020-Trojan,Trojan,PROD004,194,Trojan Aerosol Deodorant Fresh,24,FL OZ,2,365,365,0,0,17520,3609.85,3609.85,0,9.89,9.89,88.9,3.65,0,CIRCANA_SYNTHETIC,0,0.206,2026-09-03T10:30:00Z
FCT000573,W0004,08-06-2026,2026,1,Q1,MKT009,Dallas,TX,South,CH005,Club,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG001,Unilever,BR002-Axe,Axe,PROD104,399,Axe Stick Deodorant Organic,8,FL OZ,1,274,274,0,0,2192,2526.28,2526.28,0,9.22,9.22,65.2,13.37,0,CIRCANA_SYNTHETIC,0,1.1525,2026-09-03T10:30:00Z
FCT000574,W0032,10-23-2025,2025,12,Q4,MKT002,Los Angeles,CA,West,CH001,Grocery,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG005,Colgate Palmolive,BR022-Speed-Stick,Speed,PROD301,373,Speed Gel Deodorant Light,48,FL OZ,3,545,489,56,56,78480,10748.58,9750.66,997.92,19.94,17.82,69.0,7.95,1,CIRCANA_SYNTHETIC,11.45,0.1237,2026-09-03T10:30:00Z
FCT000575,W0014,07-09-2026,2026,9,Q3,MKT007,San Antonio,TX,South,CH005,Club,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG003,Henkel,BR011-Nivea,Nivea,PROD003,340,Nivea Aerosol Deodorant Classic,12,OZ,3,206,206,0,0,7416,3846.02,3846.02,0,18.67,18.67,79.1,0.63,0,CIRCANA_SYNTHETIC,0,0.5186,2026-09-03T10:30:00Z
FCT000576,W0025,04-23-2026,2026,2,Q1,MKT008,San Diego,CA,West,CH001,Grocery,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG003,Henkel,BR015-Right Guard,Right Guard,PROD001,310,Right Guard Aerosol Deodorant Classic,30,ROLL,1,192,192,0,0,5760,4193.28,4193.28,0,21.84,21.84,48.8,0.76,0,CIRCANA_SYNTHETIC,0,0.728,2026-09-03T10:30:00Z
FCT000577,W0002,12-11-2025,2025,6,Q2,MKT001,New York,NY,Northeast,CH003,Mass Merchandiser,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG005,Colgate Palmolive,BR023-Colgate,Colgate,PROD305,853,Colgate Gel Deodorant Original,12,OZ,3,656,464,192,192,23616,12057.12,8672.16,3384.96,18.69,17.63,84.9,11.76,1,CIRCANA_SYNTHETIC,41.38,0.4897,2026-09-03T10:30:00Z
FCT000578,W0047,12-25-2025,2025,9,Q3,MKT005,Phoenix,AZ,West,CH005,Club,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG004,Church & Dwight,BR020-Trojan,Trojan,PROD404,355,Trojan Antiperspirant Fresh,48,CT,2,230,133,97,97,22080,5022.81,3043.04,1979.77,22.88,20.41,71.2,4.19,1,CIRCANA_SYNTHETIC,72.93,0.2126,2026-09-03T10:30:00Z
FCT000579,W0018,11-13-2025,2025,5,Q2,MKT007,San Antonio,TX,South,CH001,Grocery,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG003,Henkel,BR013-Monsavon,Monsavon,PROD205,573,Monsavon Roll-On Deodorant Original,18,PACK,6,113,113,0,0,12204,1059.94,1059.94,0,9.38,9.38,39.8,2.76,0,CIRCANA_SYNTHETIC,0,0.0869,2026-09-03T10:30:00Z
FCT000580,W0027,08-13-2026,2026,10,Q4,MKT001,New York,NY,Northeast,CH003,Mass Merchandiser,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG005,Colgate Palmolive,BR022-Speed-Stick,Speed,PROD004,989,Speed Aerosol Deodorant Classic,24,OZ,4,191,191,0,0,18336,1172.74,1172.74,0,6.14,6.14,77.4,4.21,0,CIRCANA_SYNTHETIC,0,0.064,2026-09-03T10:30:00Z
FCT000581,W0042,08-20-2026,2026,3,Q1,MKT003,Chicago,IL,Midwest,CH005,Club,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG002,Procter & Gamble,BR006-Gillette,Gillette,PROD102,116,Gillette Stick Deodorant Light,4,PACK,6,427,346,81,81,10248,3087.43,2505.04,582.39,7.24,7.19,94.4,14.63,1,CIRCANA_SYNTHETIC,23.41,0.2996,2026-09-03T10:30:00Z
FCT000582,W0008,01-22-2026,2025,2,Q1,MKT006,Philadelphia,PA,Northeast,CH001,Grocery,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG005,Colgate Palmolive,BR024-Lady-Speed-Stick,Lady,PROD402,536,Lady Antiperspirant Light,24,PACK,3,154,154,0,0,11088,3244.78,3244.78,0,21.07,21.07,71.1,1.16,0,CIRCANA_SYNTHETIC,0,0.2926,2026-09-03T10:30:00Z
FCT000583,W0031,04-30-2026,2026,10,Q4,MKT010,San Jose,CA,West,CH003,Mass Merchandiser,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG004,Church & Dwight,BR018-Purity,Purity,PROD003,723,Purity Aerosol Deodorant Organic,24,OZ,3,132,132,0,0,9504,3088.8,3088.8,0,23.4,23.4,88.4,0.48,0,CIRCANA_SYNTHETIC,0,0.325,2026-09-03T10:30:00Z
FCT000584,W0003,11-13-2025,2025,12,Q4,MKT010,San Jose,CA,West,CH003,Mass Merchandiser,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG004,Church & Dwight,BR020-Trojan,Trojan,PROD405,851,Trojan Antiperspirant Classic,6,OZ,2,245,245,0,0,2940,3675.0,3675.0,0,15.0,15.0,94.8,9.49,0,CIRCANA_SYNTHETIC,0,1.25,2026-09-03T10:30:00Z
FCT000585,W0021,05-07-2026,2026,4,Q2,MKT010,San Jose,CA,West,CH004,E-Commerce,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG005,Colgate Palmolive,BR024-Lady-Speed-Stick,Lady,PROD401,850,Lady Antiperspirant Classic,12,FL OZ,2,258,174,84,84,6192,3180.36,2171.52,1008.84,12.48,12.01,28.7,3.69,1,CIRCANA_SYNTHETIC,48.28,0.5004,2026-09-03T10:30:00Z
FCT000586,W0039,05-28-2026,2026,8,Q3,MKT009,Dallas,TX,South,CH005,Club,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG003,Henkel,BR014-Dial,Dial,PROD003,366,Dial Aerosol Deodorant Light,8,PACK,2,312,167,145,145,4992,5941.12,3316.62,2624.5,19.86,18.1,63.9,2.16,1,CIRCANA_SYNTHETIC,86.83,1.1313,2026-09-03T10:30:00Z
FCT000587,W0037,01-29-2026,2025,11,Q4,MKT002,Los Angeles,CA,West,CH004,E-Commerce,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG005,Colgate Palmolive,BR022-Speed-Stick,Speed,PROD201,581,Speed Roll-On Deodorant Original,48,OZ,2,142,142,0,0,13632,678.76,678.76,0,4.78,4.78,39.8,8.36,0,CIRCANA_SYNTHETIC,0,0.0498,2026-09-03T10:30:00Z
FCT000588,W0034,03-19-2026,2026,7,Q3,MKT001,New York,NY,Northeast,CH002,Drug Store,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD004,210,Olay Aerosol Deodorant Original,12,FL OZ,1,217,115,102,102,2604,2089.23,1121.25,967.98,9.75,9.49,45.2,9.17,1,CIRCANA_SYNTHETIC,88.7,0.7908,2026-09-03T10:30:00Z
FCT000589,W0045,07-09-2026,2026,12,Q4,MKT007,San Antonio,TX,South,CH004,E-Commerce,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG003,Henkel,BR014-Dial,Dial,PROD204,488,Dial Roll-On Deodorant Light,6,CT,1,420,420,0,0,2520,6573.0,6573.0,0,15.65,15.65,47.7,9.78,0,CIRCANA_SYNTHETIC,0,2.6083,2026-09-03T10:30:00Z
FCT000590,W0032,04-09-2026,2026,1,Q1,MKT010,San Jose,CA,West,CH003,Mass Merchandiser,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG002,Procter & Gamble,BR008-Secret,Secret,PROD105,848,Secret Stick Deodorant Organic,30,FL OZ,2,278,196,82,82,16680,6370.46,4690.28,1680.18,23.93,20.49,90.9,13.25,1,CIRCANA_SYNTHETIC,41.84,0.3415,2026-09-03T10:30:00Z
FCT000591,W0019,06-25-2026,2026,2,Q1,MKT010,San Jose,CA,West,CH005,Club,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG001,Unilever,BR003-Degree,Degree,PROD403,337,Degree Antiperspirant Light,48,CT,2,314,190,124,124,30144,2699.32,1641.6,1057.72,8.64,8.53,94.2,11.33,1,CIRCANA_SYNTHETIC,65.26,0.0889,2026-09-03T10:30:00Z
FCT000592,W0003,01-08-2026,2025,9,Q3,MKT009,Dallas,TX,South,CH005,Club,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG001,Unilever,BR005-Lume,Lume,PROD002,849,Lume Aerosol Deodorant Classic,48,OZ,3,53,53,0,0,7632,353.51,353.51,0,6.67,6.67,90.6,8.61,0,CIRCANA_SYNTHETIC,0,0.0463,2026-09-03T10:30:00Z
